Table with row headers in column A and column headers in row 3,,,,,,,,,,,
"List 1. CORE BASED STATISTICAL AREAS (CBSAs), METROPOLITAN DIVISIONS, AND COMBINED STATISTICAL AREAS (CSAs), JULY 2023",,,,,,,,,,,
CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Botetourt County,Virginia,51,023,Central
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Craig County,Virginia,51,045,Outlying
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Franklin County,Virginia,51,067,Outlying
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Roanoke County,Virginia,51,161,Central
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Roanoke city,Virginia,51,770,Central
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Salem city,Virginia,51,775,Central
40260,,468,"Roanoke Rapids, NC",Micropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Halifax County,North Carolina,37,083,Central
40260,,468,"Roanoke Rapids, NC",Micropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Northampton County,North Carolina,37,131,Outlying
40300,,466,"Rochelle, IL",Micropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Ogle County,Illinois,17,141,Central
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin-Winona, MN",Dodge County,Minnesota,27,039,Outlying
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin-Winona, MN",Fillmore County,Minnesota,27,045,Outlying
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin-Winona, MN",Olmsted County,Minnesota,27,109,Central
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin-Winona, MN",Wabasha County,Minnesota,27,157,Outlying
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Livingston County,New York,36,051,Outlying
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Monroe County,New York,36,055,Central
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Ontario County,New York,36,069,Central
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Orleans County,New York,36,073,Outlying
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Wayne County,New York,36,117,Outlying
40420,,466,"Rockford, IL",Metropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Boone County,Illinois,17,007,Central
40420,,466,"Rockford, IL",Metropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Winnebago County,Illinois,17,201,Central
40460,,246,"Rockingham, NC",Micropolitan Statistical Area,,"Fayetteville-Lumberton-Pinehurst, NC",Richmond County,North Carolina,37,153,Central
40540,,,"Rock Springs, WY",Micropolitan Statistical Area,,,Sweetwater County,Wyoming,56,037,Central
40580,,468,"Rocky Mount, NC",Metropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Edgecombe County,North Carolina,37,065,Central
40580,,468,"Rocky Mount, NC",Metropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Nash County,North Carolina,37,127,Central
40620,,,"Rolla, MO",Micropolitan Statistical Area,,,Phelps County,Missouri,29,161,Central
40660,,122,"Rome, GA",Metropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Floyd County,Georgia,13,115,Central
40700,,,"Roseburg, OR",Micropolitan Statistical Area,,,Douglas County,Oregon,41,019,Central
40740,,,"Roswell, NM",Micropolitan Statistical Area,,,Chaves County,New Mexico,35,005,Central
40760,,,"Ruidoso, NM",Micropolitan Statistical Area,,,Lincoln County,New Mexico,35,027,Central
40770,,250,"Russellville, AL",Micropolitan Statistical Area,,"Florence-Muscle Shoals-Russellville, AL",Franklin County,Alabama,01,059,Central
40780,,,"Russellville, AR",Micropolitan Statistical Area,,,Pope County,Arkansas,05,115,Central
40780,,,"Russellville, AR",Micropolitan Statistical Area,,,Yell County,Arkansas,05,149,Outlying
40820,,384,"Ruston, LA",Micropolitan Statistical Area,,"Monroe-Ruston, LA",Lincoln Parish,Louisiana,22,061,Central
40860,,,"Rutland, VT",Micropolitan Statistical Area,,,Rutland County,Vermont,50,021,Central
40900,,472,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",El Dorado County,California,06,017,Central
40900,,472,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",Placer County,California,06,061,Central
40900,,472,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",Sacramento County,California,06,067,Central
40900,,472,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",Yolo County,California,06,113,Outlying
40940,,,"Safford, AZ",Micropolitan Statistical Area,,,Graham County,Arizona,04,009,Central
40980,,474,"Saginaw, MI",Metropolitan Statistical Area,,"Saginaw-Midland-Bay City, MI",Saginaw County,Michigan,26,145,Central
41060,,378,"St. Cloud, MN",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Benton County,Minnesota,27,009,Central
41060,,378,"St. Cloud, MN",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Stearns County,Minnesota,27,145,Central
41100,,,"St. George, UT",Metropolitan Statistical Area,,,Washington County,Utah,49,053,Central
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Doniphan County,Kansas,20,043,Outlying
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Andrew County,Missouri,29,003,Outlying
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Buchanan County,Missouri,29,021,Central
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",DeKalb County,Missouri,29,063,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Bond County,Illinois,17,005,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Calhoun County,Illinois,17,013,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Clinton County,Illinois,17,027,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jersey County,Illinois,17,083,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Macoupin County,Illinois,17,117,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Madison County,Illinois,17,119,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Monroe County,Illinois,17,133,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Clair County,Illinois,17,163,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Franklin County,Missouri,29,071,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jefferson County,Missouri,29,099,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Lincoln County,Missouri,29,113,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Charles County,Missouri,29,183,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis County,Missouri,29,189,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Warren County,Missouri,29,219,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis city,Missouri,29,510,Central
41260,,,"St. Marys, PA",Micropolitan Statistical Area,,,Elk County,Pennsylvania,42,047,Central
41400,,566,"Salem, OH",Micropolitan Statistical Area,,"Youngstown-Warren-Salem, OH",Columbiana County,Ohio,39,029,Central
41420,,440,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Marion County,Oregon,41,047,Central
41420,,440,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Polk County,Oregon,41,053,Central
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Ottawa County,Kansas,20,143,Outlying
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Saline County,Kansas,20,169,Central
41500,,,"Salinas, CA",Metropolitan Statistical Area,,,Monterey County,California,06,053,Central
41540,,480,"Salisbury, MD",Metropolitan Statistical Area,,"Salisbury-Ocean Pines, MD",Somerset County,Maryland,24,039,Outlying
41540,,480,"Salisbury, MD",Metropolitan Statistical Area,,"Salisbury-Ocean Pines, MD",Wicomico County,Maryland,24,045,Central
41620,,482,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT-ID",Salt Lake County,Utah,49,035,Central
41620,,482,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT-ID",Tooele County,Utah,49,045,Outlying
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Irion County,Texas,48,235,Outlying
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Tom Green County,Texas,48,451,Central
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Atascosa County,Texas,48,013,Outlying
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Bandera County,Texas,48,019,Outlying
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Bexar County,Texas,48,029,Central
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Comal County,Texas,48,091,Outlying
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Guadalupe County,Texas,48,187,Central
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Kendall County,Texas,48,259,Outlying
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Medina County,Texas,48,325,Outlying
41700,,484,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,"San Antonio-New Braunfels-Kerrville, TX",Wilson County,Texas,48,493,Outlying
41740,,,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,,,San Diego County,California,06,073,Central
41760,,,"Sandpoint, ID",Micropolitan Statistical Area,,,Bonner County,Idaho,16,017,Central
41780,,184,"Sandusky, OH",Metropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Erie County,Ohio,39,043,Central
41780,,184,"Sandusky, OH",Metropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Ottawa County,Ohio,39,123,Central
41820,,450,"Sanford, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Cary, NC",Lee County,North Carolina,37,105,Central
41860,36084,488,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,"Oakland-Fremont-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Alameda County,California,06,001,Central
41860,36084,488,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,"Oakland-Fremont-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Contra Costa County,California,06,013,Outlying
41860,41884,488,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,"San Francisco-San Mateo-Redwood City, CA","San Jose-San Francisco-Oakland, CA",San Francisco County,California,06,075,Central
41860,41884,488,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,"San Francisco-San Mateo-Redwood City, CA","San Jose-San Francisco-Oakland, CA",San Mateo County,California,06,081,Central
41860,42034,488,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,"San Rafael, CA","San Jose-San Francisco-Oakland, CA",Marin County,California,06,041,Central
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",San Benito County,California,06,069,Outlying
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Clara County,California,06,085,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Aguas Buenas Municipio,Puerto Rico,72,007,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Aibonito Municipio,Puerto Rico,72,009,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Barceloneta Municipio,Puerto Rico,72,017,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Barranquitas Municipio,Puerto Rico,72,019,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Bayamón Municipio,Puerto Rico,72,021,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Caguas Municipio,Puerto Rico,72,025,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Canóvanas Municipio,Puerto Rico,72,029,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Carolina Municipio,Puerto Rico,72,031,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Cataño Municipio,Puerto Rico,72,033,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Cayey Municipio,Puerto Rico,72,035,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Ceiba Municipio,Puerto Rico,72,037,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Ciales Municipio,Puerto Rico,72,039,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Cidra Municipio,Puerto Rico,72,041,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Comerío Municipio,Puerto Rico,72,045,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Corozal Municipio,Puerto Rico,72,047,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Dorado Municipio,Puerto Rico,72,051,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Fajardo Municipio,Puerto Rico,72,053,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Florida Municipio,Puerto Rico,72,054,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Guaynabo Municipio,Puerto Rico,72,061,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Gurabo Municipio,Puerto Rico,72,063,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Humacao Municipio,Puerto Rico,72,069,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Juncos Municipio,Puerto Rico,72,077,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Las Piedras Municipio,Puerto Rico,72,085,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Loíza Municipio,Puerto Rico,72,087,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Luquillo Municipio,Puerto Rico,72,089,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Manatí Municipio,Puerto Rico,72,091,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Maunabo Municipio,Puerto Rico,72,095,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Morovis Municipio,Puerto Rico,72,101,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Naguabo Municipio,Puerto Rico,72,103,Outlying
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Naranjito Municipio,Puerto Rico,72,105,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Orocovis Municipio,Puerto Rico,72,107,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Río Grande Municipio,Puerto Rico,72,119,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",San Juan Municipio,Puerto Rico,72,127,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",San Lorenzo Municipio,Puerto Rico,72,129,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Toa Alta Municipio,Puerto Rico,72,135,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Toa Baja Municipio,Puerto Rico,72,137,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Trujillo Alto Municipio,Puerto Rico,72,139,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Vega Alta Municipio,Puerto Rico,72,143,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Vega Baja Municipio,Puerto Rico,72,145,Central
41980,,490,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Bayamón, PR",Yabucoa Municipio,Puerto Rico,72,151,Central
42020,,,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,,,San Luis Obispo County,California,06,079,Central
42100,,488,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Cruz County,California,06,087,Central
42140,,105,"Santa Fe, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Los Alamos, NM",Santa Fe County,New Mexico,35,049,Central
42200,,,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,,,Santa Barbara County,California,06,083,Central
42220,,,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,,,Sonoma County,California,06,097,Central
42300,,,"Sault Ste. Marie, MI",Micropolitan Statistical Area,,,Chippewa County,Michigan,26,033,Central
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bryan County,Georgia,13,029,Central
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Chatham County,Georgia,13,051,Central
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Effingham County,Georgia,13,103,Outlying
42380,,,"Sayre, PA",Micropolitan Statistical Area,,,Bradford County,Pennsylvania,42,015,Central
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Banner County,Nebraska,31,007,Outlying
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Scotts Bluff County,Nebraska,31,157,Central
42460,,174,"Scottsboro, AL",Micropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Jackson County,Alabama,01,071,Central
42540,,,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,,,Lackawanna County,Pennsylvania,42,069,Central
42540,,,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,,,Luzerne County,Pennsylvania,42,079,Central
42540,,,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,,,Wyoming County,Pennsylvania,42,131,Outlying
42580,,,"Seaford, DE",Micropolitan Statistical Area,,,Sussex County,Delaware,10,005,Central
42620,,340,"Searcy, AR",Micropolitan Statistical Area,,"Little Rock-North Little Rock, AR",White County,Arkansas,05,145,Central
42660,21794,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Everett, WA","Seattle-Tacoma, WA",Snohomish County,Washington,53,061,Central
42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Kent, WA","Seattle-Tacoma, WA",King County,Washington,53,033,Central
42660,45104,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Tacoma-Lakewood, WA","Seattle-Tacoma, WA",Pierce County,Washington,53,053,Central
42680,,370,"Sebastian-Vero Beach-West Vero Corridor, FL",Metropolitan Statistical Area,,"Miami-Port St. Lucie-Fort Lauderdale, FL",Indian River County,Florida,12,061,Central
42700,,,"Sebring, FL",Metropolitan Statistical Area,,,Highlands County,Florida,12,055,Central
42740,,,"Sedalia, MO",Micropolitan Statistical Area,,,Pettis County,Missouri,29,159,Central
42780,,146,"Selinsgrove, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Snyder County,Pennsylvania,42,109,Central
42820,,388,"Selma, AL",Micropolitan Statistical Area,,"Montgomery-Selma, AL",Dallas County,Alabama,01,047,Central
42860,,273,"Seneca, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Oconee County,South Carolina,45,073,Central
42900,,464,"Seneca Falls, NY",Micropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Seneca County,New York,36,099,Central
42940,,315,"Sevierville, TN",Micropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Sevier County,Tennessee,47,155,Central
42980,,294,"Seymour, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Jackson County,Indiana,18,071,Central
43020,,267,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Menominee County,Wisconsin,55,078,Outlying
43020,,267,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Shawano County,Wisconsin,55,115,Central
43060,,416,"Shawnee, OK",Micropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Pottawatomie County,Oklahoma,40,125,Central
43100,,,"Sheboygan, WI",Metropolitan Statistical Area,,,Sheboygan County,Wisconsin,55,117,Central
43140,,172,"Shelby-Kings Mountain, NC",Micropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Cleveland County,North Carolina,37,045,Central
43180,,400,"Shelbyville, TN",Micropolitan Statistical Area,,"Nashville-Davidson--Murfreesboro, TN",Bedford County,Tennessee,47,003,Central
43220,,500,"Shelton, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Mason County,Washington,53,045,Central
43260,,,"Sheridan, WY",Micropolitan Statistical Area,,,Sheridan County,Wyoming,56,033,Central
43300,,206,"Sherman-Denison, TX",Metropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Grayson County,Texas,48,181,Central
43320,,,"Show Low, AZ",Micropolitan Statistical Area,,,Navajo County,Arizona,04,017,Central
43340,,508,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,"Shreveport-Bossier City-Minden, LA",Bossier Parish,Louisiana,22,015,Central
43340,,508,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,"Shreveport-Bossier City-Minden, LA",Caddo Parish,Louisiana,22,017,Central
43340,,508,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,"Shreveport-Bossier City-Minden, LA",De Soto Parish,Louisiana,22,031,Outlying
43380,,212,"Sidney, OH",Micropolitan Statistical Area,,"Dayton-Springfield-Kettering, OH",Shelby County,Ohio,39,149,Central
43420,,,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,,,Cochise County,Arizona,04,003,Central
43460,,164,"Sikeston, MO",Micropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Mississippi County,Missouri,29,133,Outlying
43460,,164,"Sikeston, MO",Micropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Scott County,Missouri,29,201,Central
43500,,,"Silver City, NM",Micropolitan Statistical Area,,,Grant County,New Mexico,35,017,Central
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Le Mars, IA-NE-SD",Woodbury County,Iowa,19,193,Central
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Le Mars, IA-NE-SD",Dakota County,Nebraska,31,043,Central
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Le Mars, IA-NE-SD",Union County,South Dakota,46,127,Central
43620,,,"Sioux Falls, SD-MN",Metropolitan Statistical Area,,,Rock County,Minnesota,27,133,Outlying
43620,,,"Sioux Falls, SD-MN",Metropolitan Statistical Area,,,Lincoln County,South Dakota,46,083,Central
43620,,,"Sioux Falls, SD-MN",Metropolitan Statistical Area,,,McCook County,South Dakota,46,087,Outlying
43620,,,"Sioux Falls, SD-MN",Metropolitan Statistical Area,,,Minnehaha County,South Dakota,46,099,Central
43620,,,"Sioux Falls, SD-MN",Metropolitan Statistical Area,,,Turner County,South Dakota,46,125,Outlying
43640,,406,"Slidell-Mandeville-Covington, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Slidell, LA-MS",St. Tammany Parish,Louisiana,22,103,Central
43660,,,"Snyder, TX",Micropolitan Statistical Area,,,Scurry County,Texas,48,415,Central
43700,,,"Somerset, KY",Micropolitan Statistical Area,,,Pulaski County,Kentucky,21,199,Central
43740,,306,"Somerset, PA",Micropolitan Statistical Area,,"Johnstown-Somerset, PA",Somerset County,Pennsylvania,42,111,Central
43760,,,"Sonora, CA",Micropolitan Statistical Area,,,Tuolumne County,California,06,109,Central
43780,,515,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",St. Joseph County,Indiana,18,141,Central
