CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
39500,,448,"Quincy, IL-MO",Micropolitan Statistical Area,,"Quincy-Hannibal, IL-MO",Lewis County,Missouri,29,111,Outlying
39540,,376,"Racine, WI",Metropolitan Statistical Area,,"Milwaukee-Racine-Waukesha, WI",Racine County,Wisconsin,55,101,Central
39580,,450,"Raleigh, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Franklin County,North Carolina,37,069,Outlying
39580,,450,"Raleigh, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Johnston County,North Carolina,37,101,Central
39580,,450,"Raleigh, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Wake County,North Carolina,37,183,Central
39660,,452,"Rapid City, SD",Metropolitan Statistical Area,,"Rapid City-Spearfish, SD",Custer County,South Dakota,46,033,Outlying
39660,,452,"Rapid City, SD",Metropolitan Statistical Area,,"Rapid City-Spearfish, SD",Meade County,South Dakota,46,093,Central
39660,,452,"Rapid City, SD",Metropolitan Statistical Area,,"Rapid City-Spearfish, SD",Pennington County,South Dakota,46,103,Central
39700,,154,"Raymondville, TX",Micropolitan Statistical Area,,"Brownsville-Harlingen-Raymondville, TX",Willacy County,Texas,48,489,Central
39740,,428,"Reading, PA",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Berks County,Pennsylvania,42,011,Central
39780,,454,"Red Bluff, CA",Micropolitan Statistical Area,,"Redding-Red Bluff, CA",Tehama County,California,06,103,Central
39820,,454,"Redding, CA",Metropolitan Statistical Area,,"Redding-Red Bluff, CA",Shasta County,California,06,089,Central
39860,,378,"Red Wing, MN",Micropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Goodhue County,Minnesota,27,049,Central
39900,,456,"Reno, NV",Metropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Storey County,Nevada,32,029,Outlying
39900,,456,"Reno, NV",Metropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Washoe County,Nevada,32,031,Central
39940,,292,"Rexburg, ID",Micropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Fremont County,Idaho,16,043,Outlying
39940,,292,"Rexburg, ID",Micropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Madison County,Idaho,16,065,Central
39980,,458,"Richmond, IN",Micropolitan Statistical Area,,"Richmond-Connersville, IN",Wayne County,Indiana,18,177,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Amelia County,Virginia,51,007,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Caroline County,Virginia,51,033,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Charles City County,Virginia,51,036,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Chesterfield County,Virginia,51,041,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Dinwiddie County,Virginia,51,053,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Goochland County,Virginia,51,075,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Hanover County,Virginia,51,085,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Henrico County,Virginia,51,087,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,King William County,Virginia,51,101,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,New Kent County,Virginia,51,127,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Powhatan County,Virginia,51,145,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Prince George County,Virginia,51,149,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Sussex County,Virginia,51,183,Outlying
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Colonial Heights city,Virginia,51,570,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Hopewell city,Virginia,51,670,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Petersburg city,Virginia,51,730,Central
40060,,,"Richmond, VA",Metropolitan Statistical Area,,,Richmond city,Virginia,51,760,Central
40080,,336,"Richmond-Berea, KY",Micropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Madison County,Kentucky,21,151,Central
40080,,336,"Richmond-Berea, KY",Micropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Rockcastle County,Kentucky,21,203,Outlying
40100,,365,"Rio Grande City, TX",Micropolitan Statistical Area,,"McAllen-Edinburg, TX",Starr County,Texas,48,427,Central
40140,,348,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,,"Los Angeles-Long Beach, CA",Riverside County,California,06,065,Central
40140,,348,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,,"Los Angeles-Long Beach, CA",San Bernardino County,California,06,071,Central
40180,,,"Riverton, WY",Micropolitan Statistical Area,,,Fremont County,Wyoming,56,013,Central
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Botetourt County,Virginia,51,023,Central
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Craig County,Virginia,51,045,Outlying
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Franklin County,Virginia,51,067,Outlying
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Roanoke County,Virginia,51,161,Central
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Roanoke city,Virginia,51,770,Central
40220,,,"Roanoke, VA",Metropolitan Statistical Area,,,Salem city,Virginia,51,775,Central
40260,,468,"Roanoke Rapids, NC",Micropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Halifax County,North Carolina,37,083,Central
40260,,468,"Roanoke Rapids, NC",Micropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Northampton County,North Carolina,37,131,Outlying
40300,,466,"Rochelle, IL",Micropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Ogle County,Illinois,17,141,Central
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin, MN",Dodge County,Minnesota,27,039,Outlying
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin, MN",Fillmore County,Minnesota,27,045,Outlying
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin, MN",Olmsted County,Minnesota,27,109,Central
40340,,462,"Rochester, MN",Metropolitan Statistical Area,,"Rochester-Austin, MN",Wabasha County,Minnesota,27,157,Outlying
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Livingston County,New York,36,051,Outlying
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Monroe County,New York,36,055,Central
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Ontario County,New York,36,069,Central
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Orleans County,New York,36,073,Outlying
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Wayne County,New York,36,117,Outlying
40380,,464,"Rochester, NY",Metropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Yates County,New York,36,123,Outlying
40420,,466,"Rockford, IL",Metropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Boone County,Illinois,17,007,Central
40420,,466,"Rockford, IL",Metropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Winnebago County,Illinois,17,201,Central
40460,,,"Rockingham, NC",Micropolitan Statistical Area,,,Richmond County,North Carolina,37,153,Central
40540,,,"Rock Springs, WY",Micropolitan Statistical Area,,,Sweetwater County,Wyoming,56,037,Central
40580,,468,"Rocky Mount, NC",Metropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Edgecombe County,North Carolina,37,065,Central
40580,,468,"Rocky Mount, NC",Metropolitan Statistical Area,,"Rocky Mount-Wilson-Roanoke Rapids, NC",Nash County,North Carolina,37,127,Central
40620,,,"Rolla, MO",Micropolitan Statistical Area,,,Phelps County,Missouri,29,161,Central
40660,,470,"Rome, GA",Metropolitan Statistical Area,,"Rome-Summerville, GA",Floyd County,Georgia,13,115,Central
40700,,,"Roseburg, OR",Micropolitan Statistical Area,,,Douglas County,Oregon,41,019,Central
40740,,,"Roswell, NM",Micropolitan Statistical Area,,,Chaves County,New Mexico,35,005,Central
40760,,,"Ruidoso, NM",Micropolitan Statistical Area,,,Lincoln County,New Mexico,35,027,Central
40780,,,"Russellville, AR",Micropolitan Statistical Area,,,Pope County,Arkansas,05,115,Central
40780,,,"Russellville, AR",Micropolitan Statistical Area,,,Yell County,Arkansas,05,149,Outlying
40820,,384,"Ruston, LA",Micropolitan Statistical Area,,"Monroe-Ruston-Bastrop, LA",Lincoln Parish,Louisiana,22,061,Central
40860,,,"Rutland, VT",Micropolitan Statistical Area,,,Rutland County,Vermont,50,021,Central
40900,,472,"Sacramento--Roseville--Arden-Arcade, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",El Dorado County,California,06,017,Central
40900,,472,"Sacramento--Roseville--Arden-Arcade, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",Placer County,California,06,061,Central
40900,,472,"Sacramento--Roseville--Arden-Arcade, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",Sacramento County,California,06,067,Central
40900,,472,"Sacramento--Roseville--Arden-Arcade, CA",Metropolitan Statistical Area,,"Sacramento-Roseville, CA",Yolo County,California,06,113,Outlying
40940,,,"Safford, AZ",Micropolitan Statistical Area,,,Graham County,Arizona,04,009,Central
40980,,474,"Saginaw, MI",Metropolitan Statistical Area,,"Saginaw-Midland-Bay City, MI",Saginaw County,Michigan,26,145,Central
41060,,378,"St. Cloud, MN",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Benton County,Minnesota,27,009,Central
41060,,378,"St. Cloud, MN",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Stearns County,Minnesota,27,145,Central
41100,,,"St. George, UT",Metropolitan Statistical Area,,,Washington County,Utah,49,053,Central
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Doniphan County,Kansas,20,043,Outlying
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Andrew County,Missouri,29,003,Outlying
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Buchanan County,Missouri,29,021,Central
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",DeKalb County,Missouri,29,063,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Bond County,Illinois,17,005,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Calhoun County,Illinois,17,013,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Clinton County,Illinois,17,027,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jersey County,Illinois,17,083,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Macoupin County,Illinois,17,117,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Madison County,Illinois,17,119,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Monroe County,Illinois,17,133,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Clair County,Illinois,17,163,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Franklin County,Missouri,29,071,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jefferson County,Missouri,29,099,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Lincoln County,Missouri,29,113,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Charles County,Missouri,29,183,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis County,Missouri,29,189,Central
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Warren County,Missouri,29,219,Outlying
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis city,Missouri,29,510,Central
41220,,300,"St. Marys, GA",Micropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Camden County,Georgia,13,039,Central
41260,,,"St. Marys, PA",Micropolitan Statistical Area,,,Elk County,Pennsylvania,42,047,Central
41400,,566,"Salem, OH",Micropolitan Statistical Area,,"Youngstown-Warren, OH-PA",Columbiana County,Ohio,39,029,Central
41420,,440,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Marion County,Oregon,41,047,Central
41420,,440,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Polk County,Oregon,41,053,Central
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Ottawa County,Kansas,20,143,Outlying
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Saline County,Kansas,20,169,Central
41500,,,"Salinas, CA",Metropolitan Statistical Area,,,Monterey County,California,06,053,Central
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Sussex County,Delaware,10,005,Central
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Somerset County,Maryland,24,039,Outlying
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Wicomico County,Maryland,24,045,Central
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Worcester County,Maryland,24,047,Outlying
41620,,482,"Salt Lake City, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Salt Lake County,Utah,49,035,Central
41620,,482,"Salt Lake City, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Tooele County,Utah,49,045,Outlying
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Irion County,Texas,48,235,Outlying
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Tom Green County,Texas,48,451,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Atascosa County,Texas,48,013,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Bandera County,Texas,48,019,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Bexar County,Texas,48,029,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Comal County,Texas,48,091,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Guadalupe County,Texas,48,187,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Kendall County,Texas,48,259,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Medina County,Texas,48,325,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Wilson County,Texas,48,493,Outlying
41740,,,"San Diego-Carlsbad, CA",Metropolitan Statistical Area,,,San Diego County,California,06,073,Central
41760,,,"Sandpoint, ID",Micropolitan Statistical Area,,,Bonner County,Idaho,16,017,Central
41780,,184,"Sandusky, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Erie County,Ohio,39,043,Central
41820,,450,"Sanford, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Lee County,North Carolina,37,105,Central
41860,36084,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"Oakland-Hayward-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Alameda County,California,06,001,Central
41860,36084,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"Oakland-Hayward-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Contra Costa County,California,06,013,Outlying
41860,41884,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Francisco-Redwood City-South San Francisco, CA","San Jose-San Francisco-Oakland, CA",San Francisco County,California,06,075,Central
41860,41884,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Francisco-Redwood City-South San Francisco, CA","San Jose-San Francisco-Oakland, CA",San Mateo County,California,06,081,Central
41860,42034,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Rafael, CA","San Jose-San Francisco-Oakland, CA",Marin County,California,06,041,Central
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Cabo Rojo Municipio,Puerto Rico,72,023,Central
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Lajas Municipio,Puerto Rico,72,079,Central
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Sabana Grande Municipio,Puerto Rico,72,121,Central
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",San Germán Municipio,Puerto Rico,72,125,Central
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",San Benito County,California,06,069,Outlying
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Clara County,California,06,085,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Aguas Buenas Municipio,Puerto Rico,72,007,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Aibonito Municipio,Puerto Rico,72,009,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Barceloneta Municipio,Puerto Rico,72,017,Outlying
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Barranquitas Municipio,Puerto Rico,72,019,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Bayamón Municipio,Puerto Rico,72,021,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Caguas Municipio,Puerto Rico,72,025,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Canóvanas Municipio,Puerto Rico,72,029,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Carolina Municipio,Puerto Rico,72,031,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cataño Municipio,Puerto Rico,72,033,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cayey Municipio,Puerto Rico,72,035,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Ceiba Municipio,Puerto Rico,72,037,Outlying
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Ciales Municipio,Puerto Rico,72,039,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cidra Municipio,Puerto Rico,72,041,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Comerío Municipio,Puerto Rico,72,045,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Corozal Municipio,Puerto Rico,72,047,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Dorado Municipio,Puerto Rico,72,051,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Fajardo Municipio,Puerto Rico,72,053,Outlying
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Florida Municipio,Puerto Rico,72,054,Outlying
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Guaynabo Municipio,Puerto Rico,72,061,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Gurabo Municipio,Puerto Rico,72,063,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Humacao Municipio,Puerto Rico,72,069,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Juncos Municipio,Puerto Rico,72,077,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Las Piedras Municipio,Puerto Rico,72,085,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Loíza Municipio,Puerto Rico,72,087,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Luquillo Municipio,Puerto Rico,72,089,Outlying
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Manatí Municipio,Puerto Rico,72,091,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Maunabo Municipio,Puerto Rico,72,095,Outlying
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Morovis Municipio,Puerto Rico,72,101,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Naguabo Municipio,Puerto Rico,72,103,Outlying
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Naranjito Municipio,Puerto Rico,72,105,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Orocovis Municipio,Puerto Rico,72,107,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Río Grande Municipio,Puerto Rico,72,119,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",San Juan Municipio,Puerto Rico,72,127,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",San Lorenzo Municipio,Puerto Rico,72,129,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Alta Municipio,Puerto Rico,72,135,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Baja Municipio,Puerto Rico,72,137,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Trujillo Alto Municipio,Puerto Rico,72,139,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Alta Municipio,Puerto Rico,72,143,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Baja Municipio,Puerto Rico,72,145,Central
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Yabucoa Municipio,Puerto Rico,72,151,Central
42020,,,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Metropolitan Statistical Area,,,San Luis Obispo County,California,06,079,Central
42100,,488,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Cruz County,California,06,087,Central
42140,,106,"Santa Fe, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Santa Fe County,New Mexico,35,049,Central
42180,,434,"Santa Isabel, PR",Micropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Santa Isabel Municipio,Puerto Rico,72,133,Central
42200,,,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,,,Santa Barbara County,California,06,083,Central
42220,,488,"Santa Rosa, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Sonoma County,California,06,097,Central
42300,,,"Sault Ste. Marie, MI",Micropolitan Statistical Area,,,Chippewa County,Michigan,26,033,Central
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bryan County,Georgia,13,029,Central
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Chatham County,Georgia,13,051,Central
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Effingham County,Georgia,13,103,Outlying
42380,,,"Sayre, PA",Micropolitan Statistical Area,,,Bradford County,Pennsylvania,42,015,Central
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Banner County,Nebraska,31,007,Outlying
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Scotts Bluff County,Nebraska,31,157,Central
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Sioux County,Nebraska,31,165,Outlying
42460,,174,"Scottsboro, AL",Micropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Jackson County,Alabama,01,071,Central
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Lackawanna County,Pennsylvania,42,069,Central
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Luzerne County,Pennsylvania,42,079,Central
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Wyoming County,Pennsylvania,42,131,Outlying
42620,,340,"Searcy, AR",Micropolitan Statistical Area,,"Little Rock-North Little Rock, AR",White County,Arkansas,05,145,Central
42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",King County,Washington,53,033,Central
42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",Snohomish County,Washington,53,061,Central
42660,45104,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Tacoma-Lakewood, WA","Seattle-Tacoma, WA",Pierce County,Washington,53,053,Central
42680,,370,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,,"Miami-Fort Lauderdale-Port St. Lucie, FL",Indian River County,Florida,12,061,Central
42700,,,"Sebring, FL",Metropolitan Statistical Area,,,Highlands County,Florida,12,055,Central
42740,,,"Sedalia, MO",Micropolitan Statistical Area,,,Pettis County,Missouri,29,159,Central
